country,site,lon,lat,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,tmean,trange,sal_mean,pp_mean,pp_range,Abudefduf.saxatilis,Anthias.anthias,Apogon.imberbis,Atherina.boyeri,Atherina.spp,Balistes.capriscus,Belone.belone,Belonidae,Boops.boops,Caranx.crysos,Cheilodipterus.novemstriatus,Chelon.labrosus,Chromis.chromis,Clupeidae,Conger.conger,Coris.julis,Ctenolabrus.rupestris,Dactylopterus.volitans,Dasyatis.pastinaca,Dentex.dentex,Dicentrarchus.labrax,Dicentrarchus.punctatus,Diplodus.annularis,Diplodus.cervinus,Diplodus.puntazzo,Diplodus.sargus,Diplodus.vulgaris,Epinephelus.aeneus,Epinephelus.caninus,Epinephelus.costae,Epinephelus.marginatus,Fistularia.commersonii,Gobius.auratus,Gobius.bucchichi,Gobius.cobitis,Gobius.cruentatus,Gobius.geniporus,Gobius.paganellus,Gobius.vittatus,Gobius.xanthocephalus,Herklotsichthys.punctatus,Labridae,Labrus.merula,Labrus.mixtus,Labrus.viridis,Lagocephalus.sceleratus,Lichia.amia,Lithognathus.mormyrus,Liza.aurata,Mugil.cephalus,Mullus.barbatus,Mullus.surmuletus,Muraena.helena,Mycteroperca.rubra,Myliobatis.aquila,Oblada.melanura,Oedalechilus.labeo,Pagellus.acarne,Pagrus.caeruleostictus,Pagrus.pagrus,Parablennius.gattorugine,Parablennius.incognitus,Parablennius.pilicornis,Parablennius.rouxi,Parablennius.sanguinolentus,Parablennius.tentacularis,Parablennius.zvonimiri,Parupeneus.forsskali,Pempheris.vanicolensis,Phycis.phycis,Plotosus.lineatus,Pomadasys.incisus,Pomatomus.saltatrix,Pomatoschistus.quagga,Pseudocaranx.dentex,Pteragogus.pelycus,Pterois.miles,Sardina.pilchardus,Sargocentron.rubrum,Sarpa.salpa,Scartella.cristata,Scarus.ghobban,Sciaena.umbra,Scorpaena.maderensis,Scorpaena.notata,Scorpaena.porcus,Scorpaena.scrofa,Seriola.dumerili,Serranus.cabrilla,Serranus.hepatus,Serranus.scriba,Siganus.luridus,Siganus.rivulatus,Sparisoma.cretense,Sparus.aurata,Sphyraena.chrysotaenia,Sphyraena.sphyraena,Sphyraena.viridensis,Spicara.maena,Spicara.smaris,Spondyliosoma.cantharus,Stephanolepis.diaspros,Symphodus.cinereus,Symphodus.doderleini,Symphodus.mediterraneus,Symphodus.melanocercus,Symphodus.ocellatus,Symphodus.roissali,Symphodus.rostratus,Symphodus.spp.,Symphodus.tinca,Synodus.saurus,Taeniura.grabata,Thalassoma.pavo,Torquigener.flavimaculosus,Trachinotus.ovatus,Trachinus.draco,Trachurus.mediterraneus,Tripterygion.delaisi,Tripterygion.melanurus,Tripterygion.tripteronotus,Trisopterus.minutus
Turkey,GOKOVA,28.055,37.024,Summer,FALSE,0,NA,NA,NA,NA,20.89571462,10.96357155,39.22555923,0.002348588,0.003690796,0,0,1,0,0,0,0,0,0,0,0,0,223,0,0,17,0,0,1,0,0,0,0,0,0,0,13,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0
Turkey,GOKOVA,28.108,37.013,Summer,FALSE,0,NA,NA,NA,NA,20.90600038,11.01662505,39.22909164,0.00236961,0.003733869,0,0,1,0,0,0,0,0,0,0,0,0,128,0,0,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0
Greece,GYAROS,24.752,37.583,Summer,FALSE,0,NA,NA,NA,NA,19.16458321,10.45208335,37.24466705,6.19e-4,0.002987939,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,9,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,99,0,0,0,0,0,0,0,0
Greece,GYAROS,24.65,37.605,Summer,FALSE,0,NA,NA,NA,NA,19.11800003,10.48109089,36.61431122,6.14e-4,0.002892809,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,23,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0
Greece,GYAROS,24.674,37.6,Summer,FALSE,0,NA,NA,NA,NA,19.13260002,10.4724,37.04808807,6.14e-4,0.002897304,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,18,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,42,0,0,0,0,0,0,0,0
Greece,GYAROS,24.739,37.633,Summer,FALSE,0,NA,NA,NA,NA,19.12554533,10.52090914,37.04808807,6.2e-4,0.00309131,0,0,0,10,0,0,0,0,0,0,0,0,440,0,0,17,0,0,0,0,0,0,3,0,0,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0
Greece,GYAROS,24.705,37.629,Summer,FALSE,0,NA,NA,NA,NA,19.13699989,10.47379999,37.04808807,6.16e-4,0.002988685,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0
Greece,GYAROS,24.68,37.609,Summer,FALSE,0,NA,NA,NA,NA,19.1364545,10.4788182,37.04808807,6.14e-4,0.002936672,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,5,0,0,0,0,0,0,1,0,0,0,29,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,0
Greece,KARPATHOS,26.823,35.879,Summer,FALSE,0,NA,NA,NA,NA,19.905999950000002,9.172500038,39.00912857,5.71e-4,0.001604779,0,0,2,0,0,0,0,0,0,0,0,0,255,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,28,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,43,0,0,0,0,0,0,0,0
Greece,KARPATHOS,26.823,35.875,Summer,FALSE,0,NA,NA,NA,NA,19.905999950000002,9.172500038,39.00912857,5.71e-4,0.001604779,0,5,1,0,0,0,0,0,0,0,0,0,415,0,0,13,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,1,18,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,23,0,0,0,0,0,0,0,0
Greece,KARPATHOS,27.236,35.868,Summer,FALSE,0,NA,NA,NA,NA,20.14909973,9.20739994,39.11758423,5.94e-4,0.001681763,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,29,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,39,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0
Greece,KARPATHOS,27.238,35.861,Summer,FALSE,0,NA,NA,NA,NA,20.16227254,9.201454509,39.11758423,5.96e-4,0.001688507,0,0,0,0,0,0,0,0,32,0,0,0,115,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0
Greece,KARPATHOS,27.207,35.828,Summer,FALSE,0,NA,NA,NA,NA,20.1943748,9.302374959,39.11472702,5.91e-4,0.001675519,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,17,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,11,0,33,0,0,0,0,0,51,0,0,0,0,7,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0
Greece,KARPATHOS,27.239,35.83,Summer,FALSE,0,NA,NA,NA,NA,20.22709084,9.258909052,39.11472702,5.95e-4,0.001694381,0,0,0,0,0,0,0,0,155,0,0,0,160,0,0,9,0,0,1,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,13,0,1,0,0,0,0,0,20,0,0,0,0,4,0,0,0,1,0,6,0,0,10,0,0,0,0,0,0,0,0
Turkey,KAS,29.617,36.151,Summer,FALSE,0,NA,NA,NA,NA,21.79977756,11.98088879,39.23584366,0.001458424,0.003141182,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,21,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Turkey,KAS,29.662,36.141,Summer,FALSE,0,NA,NA,NA,NA,21.81922213,12.19222217,39.23584366,0.001551285,0.003240702,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
Turkey,KAS,29.639,36.182,Summer,FALSE,0,NA,NA,NA,NA,21.76483345,12.35233323,39.23505402,0.001589704,0.003258225,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0
Turkey,KAS,29.629,36.163,Summer,FALSE,0,NA,NA,NA,NA,21.77149995,12.04649989,39.23584366,0.001529454,0.003212224,0,0,0,400,0,0,0,0,0,0,0,0,220,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0
Turkey,KAS,29.605,36.188,Summer,FALSE,0,NA,NA,NA,NA,21.75914274,12.01857131,39.23505402,0.00153287,0.003229793,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,21,56,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0
Turkey,KAS,29.63,36.152,Summer,FALSE,0,NA,NA,NA,NA,21.81977759,11.9906666,39.23584366,0.001495179,0.003187948,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,16,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,19,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
Greece,KIMOLOS,24.615,36.754,Summer,FALSE,0,NA,NA,NA,NA,19.52709059,10.18827274,37.74745941,5.95e-4,0.00159884,0,0,23,0,0,0,0,0,0,0,0,0,260,0,0,45,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,2,0,15,0,0,40,0,0,0,0,0,0,0,0
Greece,KIMOLOS,24.634,36.744,Summer,FALSE,0,NA,NA,NA,NA,19.51909962,10.08990002,37.85128403,5.96e-4,0.001588211,0,0,2,0,0,0,0,0,0,0,0,0,110,0,0,39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,5,0,0,42,0,0,0,0,0,0,0,0
Greece,KIMOLOS,24.658,36.748,Summer,FALSE,0,NA,NA,NA,NA,19.5027496,10.03933334,37.85128403,5.96e-4,0.00160345,0,0,13,0,0,0,0,0,0,0,0,0,90,0,0,14,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,12,0,0,50,0,0,0,0,0,0,0,0
Greece,KIMOLOS,24.667,36.751,Summer,FALSE,0,NA,NA,NA,NA,19.5027496,10.03933334,37.87403488,5.96e-4,0.00160345,0,0,5,0,0,0,0,0,0,0,0,0,195,0,0,24,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,37,0,0,0,0,0,0,0,0
Greece,KIMOLOS,24.548,36.755,Summer,FALSE,0,NA,NA,NA,NA,19.53029976,10.22419996,37.67635727,5.95e-4,0.001600368,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,29,0,0,0,0,0,0,11,0,1,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,17,4,0,0,4,0,0,19,0,0,0,0,0,0,0,0
Greece,KIMOLOS,24.547,36.707,Summer,FALSE,0,NA,NA,NA,NA,19.55849972,10.24129992,37.72199249,5.93e-4,0.001572356,0,0,0,0,0,0,0,0,10,0,0,0,320,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,6,1,1,0,27,0,0,28,0,0,0,0,0,0,0,0
Italy,MARATEA,15.743,39.932,Summer,FALSE,0,NA,NA,NA,NA,20.50119972,13.75879993,37.89151382,4.14e-4,0.00135957,0,0,3,0,0,0,0,0,0,0,0,0,81,0,0,24,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,69,0,0,0,0,0,0,0,0
Italy,MARATEA,15.732,39.943,Summer,FALSE,0,NA,NA,NA,NA,20.48833307,13.69249996,37.89151382,4.14e-4,0.001357838,0,0,1,0,0,0,0,0,0,0,0,0,116,0,0,13,0,0,0,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,4,1,0,0,7,0,0,66,0,0,0,0,0,0,0,0
Italy,MARATEA,15.699,39.991,Summer,FALSE,0,NA,NA,NA,NA,20.36099979,13.20471409,37.89151382,4.11e-4,0.001353067,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,26,0,0,0,0,0,0,1,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,1,0,17,0,0,0,0,0,0,0,0,30,1,0,0,2,0,0,7,2,1,0,4,0,0,9,0,0,0,0,0,0,0,0
Italy,MARATEA,15.674,40.017,Summer,FALSE,0,NA,NA,NA,NA,20.3723999,13.22619972,NA,4.09e-4,0.001350093,0,0,2,0,0,0,0,0,0,0,0,0,80,0,0,36,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,8,1,1,0,17,0,0,21,0,0,0,0,0,0,0,0
Italy,MARATEA,15.66,40.038,Summer,FALSE,0,NA,NA,NA,NA,20.3723999,13.22619972,37.88995743,4.09e-4,0.001350093,0,0,10,0,0,0,0,0,0,0,0,0,91,0,0,23,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,4,1,0,11,0,0,14,0,0,0,0,0,0,0,0
Italy,MARATEA,15.65,40.038,Summer,FALSE,0,NA,NA,NA,NA,20.3723999,13.22619972,37.88995743,4.09e-4,0.001350093,0,0,2,0,0,0,0,0,0,0,0,0,100,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,5,1,2,0,13,0,0,5,0,0,0,0,0,0,0,0
Spain,MEDES,3.22,42.049,Summer,TRUE,3,94,94,1983,24,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,0,0,0,1,520,0,0,43,0,0,0,0,2,0,0,2,0,33,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,3,2,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Spain,MEDES,3.225,42.044,Summer,TRUE,3,94,94,1983,24,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,200,0,0,8,103,0,0,51,1,0,0,0,5,0,0,2,0,61,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,10,0,1,0,0,4,7,10,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Spain,MEDES,3.227,42.041,Summer,TRUE,3,94,94,1983,24,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,55,0,0,0,0,0,0,0,1,0,18,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Spain,MEDES,3.225,42.042,Summer,TRUE,3,94,94,1983,24,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,66,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Spain,MEDES,3.225,42.043,Summer,TRUE,3,94,94,1983,24,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,100,0,0,0,812,0,0,128,0,0,0,1,1,0,0,0,1,25,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,8,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Spain,MEDES,3.223,42.049,Summer,TRUE,3,94,94,1983,24,17.08024979,10.59974992,37.76647949,0.002724718,0.006741213,0,0,0,0,0,0,0,0,300,0,0,0,502,0,0,93,0,0,0,0,0,0,0,0,2,42,43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,8,5,28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Spain,MONTGRI,3.186,42.1,Summer,FALSE,0,NA,NA,NA,NA,17.03437471,10.72525012,37.76041794,0.002613514,0.006534631,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,14,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
